Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
MEX,2014-01-01,2014-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2014,2014,Int$/cap,21529.3,X,
MEX,2015-01-01,2015-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2015,2015,Int$/cap,21854.6,X,
MEX,2016-01-01,2016-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2016,2016,Int$/cap,21991.3,X,
MEX,2017-01-01,2017-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2017,2017,Int$/cap,22162.2,X,
MEX,2018-01-01,2018-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2018,2018,Int$/cap,22385.2,X,
MEX,2019-01-01,2019-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2019,2019,Int$/cap,22131.7,X,
MEX,2020-01-01,2020-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2020,2020,Int$/cap,20070.5,X,
MEX,2021-01-01,2021-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2021,2021,Int$/cap,21123.7,X,
MEX,2022-01-01,2022-12-31,138,'484,Mexico,22013,"Gross domestic product per capita, PPP, (constant 2017 international $)",6126,Value,2022,2022,Int$/cap,21809.6,X,
MEX,2000-01-01,2002-12-31,138,'484,Mexico,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20002002,2002,%,3,E,
MEX,2001-01-01,2003-12-31,138,'484,Mexico,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20012003,2003,%,3.4,E,
MEX,2002-01-01,2004-12-31,138,'484,Mexico,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20022004,2004,%,4,E,
MEX,2003-01-01,2005-12-31,138,'484,Mexico,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20032005,2005,%,4.3,E,
MEX,2004-01-01,2006-12-31,138,'484,Mexico,210041,Prevalence of undernourishment (percent) (3-year average),6121,Value,20042006,2006,%,4.1,E,
