Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
#country+code,#date+start,#date+end,,,#country+name,#indicator+code,#indicator+name,,,,#date+year,#indicator+type,#indicator+value+num,,
MAR,2000-01-01,2002-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20002002,2002,kcal/cap/d,3100,E,
MAR,2001-01-01,2003-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20012003,2003,kcal/cap/d,3143,E,
MAR,2002-01-01,2004-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20022004,2004,kcal/cap/d,3186,E,
MAR,2003-01-01,2005-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20032005,2005,kcal/cap/d,3219,E,
MAR,2004-01-01,2006-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20042006,2006,kcal/cap/d,3240,E,
MAR,2005-01-01,2007-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20052007,2007,kcal/cap/d,3245,E,
MAR,2006-01-01,2008-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20062008,2008,kcal/cap/d,3251,E,
MAR,2007-01-01,2009-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20072009,2009,kcal/cap/d,3256,E,
MAR,2008-01-01,2010-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20082010,2010,kcal/cap/d,3261,E,
MAR,2009-01-01,2011-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20092011,2011,kcal/cap/d,3282,E,
MAR,2010-01-01,2012-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20102012,2012,kcal/cap/d,3305,E,
MAR,2011-01-01,2013-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20112013,2013,kcal/cap/d,3328,E,
MAR,2012-01-01,2014-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20122014,2014,kcal/cap/d,3351,E,
MAR,2013-01-01,2015-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20132015,2015,kcal/cap/d,3365,E,
MAR,2014-01-01,2016-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20142016,2016,kcal/cap/d,3388,E,
MAR,2015-01-01,2017-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20152017,2017,kcal/cap/d,3380,E,
MAR,2016-01-01,2018-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20162018,2018,kcal/cap/d,3393,E,
MAR,2017-01-01,2019-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20172019,2019,kcal/cap/d,3386,E,
MAR,2018-01-01,2020-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20182020,2020,kcal/cap/d,3383,E,
MAR,2019-01-01,2021-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20192021,2021,kcal/cap/d,3370,E,
MAR,2020-01-01,2022-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20202022,2022,kcal/cap/d,3352,E,
MAR,2021-01-01,2023-12-31,143,'504,Morocco,22000,Dietary energy supply used in the estimation of prevalence of undernourishment (kcal/cap/day) (3-year average),6128,Value,20212023,2023,kcal/cap/d,3347,E,
MAR,2000-01-01,2002-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20002002,2002,%,64,E,
MAR,2001-01-01,2003-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20012003,2003,%,64,E,
MAR,2002-01-01,2004-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20022004,2004,%,64,E,
MAR,2003-01-01,2005-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20032005,2005,%,64,E,
MAR,2004-01-01,2006-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20042006,2006,%,63,E,
MAR,2005-01-01,2007-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20052007,2007,%,63,E,
MAR,2006-01-01,2008-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20062008,2008,%,62,E,
MAR,2007-01-01,2009-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20072009,2009,%,62,E,
MAR,2008-01-01,2010-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20082010,2010,%,61,E,
MAR,2009-01-01,2011-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20092011,2011,%,60,E,
MAR,2010-01-01,2012-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20102012,2012,%,59,E,
MAR,2011-01-01,2013-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20112013,2013,%,59,E,
MAR,2012-01-01,2014-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20122014,2014,%,59,E,
MAR,2013-01-01,2015-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20132015,2015,%,60,E,
MAR,2014-01-01,2016-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20142016,2016,%,60,E,
MAR,2015-01-01,2017-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20152017,2017,%,61,E,
MAR,2016-01-01,2018-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20162018,2018,%,60,E,
MAR,2017-01-01,2019-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20172019,2019,%,59,E,
MAR,2018-01-01,2020-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20182020,2020,%,59,E,
MAR,2019-01-01,2021-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20192021,2021,%,59,E,
MAR,2020-01-01,2022-12-31,143,'504,Morocco,21012,"Share of dietary energy supply derived from cereals, roots and tubers (percent) (3-year average)",6121,Value,20202022,2022,%,59,E,
MAR,2000-01-01,2002-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20002002,2002,g/cap/d,84.5,E,
MAR,2001-01-01,2003-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20012003,2003,g/cap/d,86.7,E,
MAR,2002-01-01,2004-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20022004,2004,g/cap/d,88.5,E,
MAR,2003-01-01,2005-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20032005,2005,g/cap/d,89,E,
MAR,2004-01-01,2006-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20042006,2006,g/cap/d,90.4,E,
MAR,2005-01-01,2007-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20052007,2007,g/cap/d,90.3,E,
MAR,2006-01-01,2008-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20062008,2008,g/cap/d,90.8,E,
MAR,2007-01-01,2009-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20072009,2009,g/cap/d,90.6,E,
MAR,2008-01-01,2010-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20082010,2010,g/cap/d,92.6,E,
MAR,2009-01-01,2011-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20092011,2011,g/cap/d,95.2,E,
MAR,2010-01-01,2012-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,97.4,E,
MAR,2011-01-01,2013-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,98.5,E,
MAR,2012-01-01,2014-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,99.3,E,
MAR,2013-01-01,2015-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,100.3,E,
MAR,2014-01-01,2016-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,101.2,E,
MAR,2015-01-01,2017-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,101.5,E,
MAR,2016-01-01,2018-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,102.3,E,
MAR,2017-01-01,2019-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,102.4,E,
MAR,2018-01-01,2020-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20182020,2020,g/cap/d,101.6,E,
MAR,2019-01-01,2021-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20192021,2021,g/cap/d,100.5,E,
MAR,2020-01-01,2022-12-31,143,'504,Morocco,21013,Average protein supply (g/cap/day) (3-year average),6123,Value,20202022,2022,g/cap/d,99.2,E,
MAR,2000-01-01,2002-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20002002,2002,g/cap/d,16.5,E,
MAR,2001-01-01,2003-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20012003,2003,g/cap/d,17,E,
MAR,2002-01-01,2004-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20022004,2004,g/cap/d,17.4,E,
MAR,2003-01-01,2005-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20032005,2005,g/cap/d,17.9,E,
MAR,2004-01-01,2006-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20042006,2006,g/cap/d,18.5,E,
MAR,2005-01-01,2007-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20052007,2007,g/cap/d,19.3,E,
MAR,2006-01-01,2008-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20062008,2008,g/cap/d,19.8,E,
MAR,2007-01-01,2009-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20072009,2009,g/cap/d,20.7,E,
MAR,2008-01-01,2010-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20082010,2010,g/cap/d,22.8,E,
MAR,2009-01-01,2011-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20092011,2011,g/cap/d,25.1,E,
MAR,2010-01-01,2012-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20102012,2012,g/cap/d,27.3,E,
MAR,2011-01-01,2013-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20112013,2013,g/cap/d,28,E,
MAR,2012-01-01,2014-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20122014,2014,g/cap/d,28.6,E,
MAR,2013-01-01,2015-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20132015,2015,g/cap/d,29.2,E,
MAR,2014-01-01,2016-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20142016,2016,g/cap/d,29.8,E,
MAR,2015-01-01,2017-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20152017,2017,g/cap/d,30.4,E,
MAR,2016-01-01,2018-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20162018,2018,g/cap/d,30.9,E,
MAR,2017-01-01,2019-12-31,143,'504,Morocco,21014,Average supply of protein of animal origin (g/cap/day) (3-year average),6123,Value,20172019,2019,g/cap/d,31.8,E,
